gene	kcore
KRTAP10-9	44
KRTAP11-1	42
KRTAP12-1	41
KRTAP12-2	42
KRTAP12-3	42
KRTAP12-4	37
KRTAP13-1	32
KRTAP13-2	42
KRTAP13-3	41
KRTAP13-4	9
KRTAP15-1	41
KRTAP17-1	31
KRTAP19-1	35
KRTAP19-2	34
KRTAP19-3	16
KRTAP19-4	4
KRTAP19-5	43
KRTAP19-6	41
KRTAP19-7	42
KRTAP2-3	41
KRTAP2-4	41
KRTAP21-2	24
KRTAP22-1	12
KRTAP23-1	8
KRTAP26-1	42
KRTAP3-1	41
KRTAP3-2	41
KRTAP3-3	41
KRTAP4-1	26
KRTAP4-11	41
KRTAP4-12	43
KRTAP4-2	42
KRTAP4-4	41
KRTAP4-5	41
KRTAP4-7	12
KRTAP5-1	9
KRTAP5-11	41
KRTAP5-2	33
KRTAP5-3	36
KRTAP5-4	33
KRTAP5-6	41
KRTAP5-7	36
KRTAP5-8	3
KRTAP5-9	43
KRTAP6-1	42
KRTAP6-2	45
KRTAP6-3	43
KRTAP7-1	30
KRTAP8-1	40
KRTAP9-2	42
KRTAP9-3	42
KRTAP9-4	27
KRTAP9-8	41
KRTCAP2	2
KRTCAP3	2
KRTDAP	4
KSR1	34
KSR2	16
KTI12	2
KTN1	31
KXD1	33
KY	1
KYAT1	2
KYAT3	2
KYNU	9
L1CAM	44
L1RE1	3
L1TD1	4
L3MBTL	6
L3MBTL1	15
L3MBTL2	42
L3MBTL3	32
L3MBTL4	3
LACRT	4
LACTB	1
LACTB2	2
LAD1	1
LAG3	16
LAGE3	18
LAIR1	3
LAIR2	5
LALBA	4
LAMA1	37
LAMA2	34
LAMA3	43
LAMA4	41
LAMA5	43
LAMB1	40
LAMB2	37
LAMB3	37
LAMB4	24
LAMC1	44
LAMC2	43
LAMC3	37
LAMP1	6
LAMP2	26
LAMP3	2
LAMTOR1	48
LAMTOR2	48
LAMTOR3	48
LAMTOR4	48
LAMTOR5	48
LANCL1	3
LANCL2	7
LAP3	13
LAPTM4A	6
LAPTM4B	16
LAPTM5	33
LARGE1	2
LARGE2	1
LARP1	15
LARP1B	8
LARP4	9
LARP4B	7
LARP6	1
LARP7	7
LARS	13
LARS1	10
LAS1L	26
LAS2	2
LASP1	45
LASS2	4
LAT	105
LAT2	101
LATS1	36
LATS2	55
LAX1	9
LAYN	5
LBH	2
LBHD1	2
LBP	16
LBR	12
LBX1	18
LBX2	4
LCA5	13
LCA5L	18
LCAT	9
LCE1A	41
LCE1B	41
LCE1C	41
LCE1D	41
LCE1E	41
LCE1F	41
LCE2A	41
LCE2B	41
LCE2C	41
LCE2D	41
LCE3A	41
LCE3B	33
LCE3C	41
LCE3D	40
LCE3E	40
LCE4A	41
LCE5A	41
LCK	66
LCLAT1	3
LCMT1	5
LCN1	9
LCN15	1
LCN2	37
LCN9	1
LCOR	11
LCORL	3
LCP1	25
LCP2	105
LCT	3
LDB1	42
LDB2	39
LDB3	6
LDHA	36
LDHAL6A	6
LDHAL6B	13
LDHB	15
LDHC	6
LDHD	2
LDLR	56
LDLRAD1	25
LDLRAD4	4
LDLRAP1	53
LDOC1	45
LECT1	1
LEF1	58
LEFTY1	20
LEFTY2	20
LEG1	1
LELP1	14
LEMD1	12
LEMD3	6
LENEP	2
LENG1	45
LENG8	35
LEO1	58
LEP	52
LEPR	55
LEPRE1	1
LEPROT	9
LEPROTL1	30
LETM1	3
LETMD1	7
LEUTX	28
LFNG	7
LGALS1	22
LGALS13	12
LGALS14	31
LGALS2	5
LGALS3	27
LGALS3BP	21
LGALS4	14
LGALS7	11
LGALS7B	7
LGALS8	12
LGALS9	12
LGALS9B	9
LGALS9C	9
LGALSL	6
LGI1	7
LGI2	2
LGI3	8
LGI4	3
LGMN	16
LGR4	20
LGR5	12
LGR6	9
LGTN	2
LHB	12
LHCGR	26
LHFPL1	5
LHFPL2	10
LHFPL3	3
LHFPL4	1
LHFPL5	31
LHPP	1
LHX1	11
LHX2	23
LHX3	41
LHX4	26
LHX5	2
LHX6	10
LHX8	20
LHX9	13
LIAS	1
LIAT1	2
LIF	52
LIFR	52
LIG1	61
LIG3	62
LIG4	16
LILRA1	19
LILRA2	13
LILRA3	18
LILRA4	13
LILRA5	13
LILRA6	9
LILRB1	30
LILRB2	19
LILRB3	19
LILRB4	18
LILRB5	18
LIM2	1
LIMA1	10
LIMCH1	2
LIMD1	65
LIMD2	2
LIME1	29
LIMK1	35
LIMK2	21
LIMS1	56
LIMS2	56
LIMS3	8
LIMS4	13
LIN28A	14
LIN28B	4
LIN37	33
LIN52	20
LIN54	22
LIN7A	27
LIN7B	27
LIN7C	27
LIN9	19
LINC00242	1
LINC00473	1
LINC00482	1
LINC00518	1
LINC00526	7
LINC00588	1
LINC00846	2
LINGO1	20
LIPA	4
LIPC	6
LIPE	24
LIPF	2
LIPG	2
LIPT1	10
LIPT2	2
LITAF	43
LIX1	4
LKAAEAR1	1
LLCFC1	2
LLDBP	2
LLGL1	36
LLGL2	36
LLPH	4
LMAN1	38
LMAN2	4
LMAN2L	2
LMBR1	5
LMBR1L	4
LMBRD1	2
LMCD1	5
LMF1	2
LMF2	6
LMLN	4
LMNA	46
LMNB1	38
LMNB2	31
LMNTD2	16
LMO1	49
LMO2	55
LMO3	47
LMO4	54
LMO6	6
LMO7	85
LMOD1	25
LMOD3	2
LMTK2	6
LMTK3	1
LMX1A	4
LMX1B	13
LNP1	1
LNPEP	37
LNPK	8
LNX1	59
LNX2	43
LOC102724159	6
LOC102724488	5
LOC112267881	9
LOC114483833	27
LOC136321	2
LOC200261	2
LOC222901	1
LOC388524	7
LOC392793	1
LOC392884	1
LOC401296	1
LOC51064	5
LOC728835	23
LOC729862	4
LOC730441	1
LOC84661	1
LOH12CR1	1
LOH3CR2A	1
LONP1	14
LONP2	8
LONRF1	85
LONRF3	8
LOR	14
LORICRIN	1
LOX	14
LOXL1	8
LOXL2	10
LOXL3	4
LOXL4	14
LPA	13
LPAL2	1
LPAR1	51
LPAR2	49
LPAR3	49
LPAR4	39
LPAR5	42
LPAR6	39
LPCAT1	1
LPCAT2	8
LPCAT3	3
LPHN1	6
LPHN2	2
LPIN1	12
LPIN2	1
LPIN3	3
LPL	26
LPP	9
LPPR4	2
LPXN	30
LRAT	5
LRATD1	2
LRATD2	13
LRBA	2
LRCH1	4
LRCH2	1
LRCH3	6
LRCH4	14
LRDD	7
LRFN1	13
LRFN2	9
LRFN3	3
LRFN4	14
LRFN5	1
LRG1	9
LRGUK	2
LRIF1	50
LRIG1	18
LRIG2	1
LRIG3	1
LRMDA	9
LRMP	4
LRP1	39
LRP10	17
LRP12	6
LRP1B	19
LRP2	55
LRP2BP	22
LRP3	14
LRP4	17
LRP5	49
LRP5L	49
LRP6	49
LRP8	32
LRPAP1	16
LRPPRC	31
LRR1	21
LRRC1	11
LRRC10	1
LRRC14	1
LRRC18	5
LRRC2	2
LRRC20	3
LRRC23	2
LRRC25	25
LRRC26	1
LRRC27	2
LRRC29	6
LRRC3	1
LRRC31	1
LRRC32	7
LRRC36	1
LRRC38	1
LRRC39	1
LRRC3B	5
LRRC4	3
LRRC40	3
LRRC41	28
LRRC45	8
LRRC46	1
LRRC47	1
LRRC49	4
LRRC4B	4
LRRC4C	19
LRRC52	2
LRRC55	1
LRRC56	1
LRRC59	19
LRRC6	10
LRRC61	8
LRRC7	32
LRRC72	5
LRRC73	7
LRRC74A	1
LRRC8A	3
LRRC8B	3
LRRC8C	1
LRRC8D	3
LRRC8E	7
LRRCC1	3
LRRFIP1	8
LRRFIP2	3
LRRIQ1	2
LRRIQ3	1
LRRK1	13
LRRK2	56
LRRN1	1
LRRN2	4
LRRN3	1
LRRN4	6
LRRTM1	3
LRRTM2	2
LRSAM1	30
LRTM1	1
LRWD1	5
LSAMP	3
LSG1	2
LSM1	27
LSM10	12
LSM11	10
LSM12	5
LSM14A	2
LSM14B	6
LSM2	160
LSM3	160
LSM4	160
LSM5	160
LSM6	160
LSM7	160
LSM8	160
LSMEM1	5
LSMEM2	16
LSP1	26
LSR	8
LSS	9
LST1	6
LTA	64
LTA4H	4
LTB	61
LTB4R	13
LTB4R2	10
LTBP1	13
LTBP2	5
LTBP3	12
LTBP4	11
LTBR	61
LTC4S	14
LTF	13
LTK	8
LTN1	6
LTO1	3
LTV1	49
LUC7L	12
LUC7L2	38
LUC7L3	28
LUM	20
LURAP1	19
LURAP1L	4
LUZP4	21
LVRN	1
LXN	13
LY6D	8
LY6E	8
LY6G6C	9
LY6G6D	5
LY6G6F	2
LY6H	6
LY6K	1
LY75	2
LY86	13
LY9	10
LY96	43
LYAR	25
LYG1	2
LYG2	1
LYL1	25
LYN	105
LYNX1	3
LYPD1	4
LYPD2	2
LYPD3	17
LYPD4	1
LYPD5	9
LYPD6	1
LYPD6B	2
LYPD8	1
LYPLA1	4
LYPLA2	7
LYPLAL1	1
LYRM1	1
LYRM2	1
LYRM4	7
LYRM7	4
LYSMD1	11
LYSMD2	2
LYST	13
LYVE1	21
LYZ	12
LYZL1	1
LZIC	1
LZTFL1	18
LZTR1	30
LZTS1	47
LZTS2	51
M1AP	12
M6PR	48
MAB21L1	3
MAB21L2	14
MAB21L3	22
MACC1	8
MACF1	26
MACIR	5
MACO1	20
MACROD1	8
MACROH2A1	12
MACROH2A2	2
MAD1L1	96
MAD2L1	96
MAD2L1BP	21
MAD2L2	57
MADCAM1	5
MADD	29
MAEA	7
MAEL	13
MAF	35
MAF1	38
MAFA	14
MAFB	46
MAFF	29
MAFG	28
MAFIP	3
MAFK	34
MAG	21
MAGEA1	16
MAGEA11	39
MAGEA12	14
MAGEA2	30
MAGEA2B	19
MAGEA3	10
MAGEA4	18
MAGEA6	34
MAGEA8	11
MAGEA9	1
MAGEA9B	1
MAGEB1	2
MAGEB10	1
MAGEB18	9
MAGEB2	8
MAGEB4	20
MAGEB6	7
MAGEC1	5
MAGEC2	6
MAGEC3	3
MAGED1	49
MAGED2	3
MAGED4	3
MAGED4B	6
MAGEE1	4
MAGEF1	4
MAGEH1	16
MAGEL2	9
MAGI1	29
MAGI2	20
MAGI3	14
MAGOH	150
MAGOHB	150
MAGT1	8
MAIP1	9
MAJIN	5
MAK	10
MAK16	15
MAL	30
MAL2	25
MALL	30
MALRD1	1
MALSU1	10
MALT1	46
MAMDC2	1
MAML1	38
MAML2	37
MAML3	35
MAMSTR	7
MAN1A1	3
MAN1A2	1
MAN1B1	2
MAN1C1	5
MAN2A1	2
MAN2A2	8
MAN2B1	3
MAN2B2	9
MAN2C1	5
MANBA	1
MANBAL	14
MANF	2
MANSC1	1
MAOA	11
MAOB	8
MAP11	8
MAP1A	23
MAP1B	28
MAP1LC3A	31
MAP1LC3B	36
MAP1LC3B2	2
MAP1LC3C	31
MAP1S	8
MAP2	16
MAP2K1	66
MAP2K2	63
MAP2K3	59
MAP2K4	55
MAP2K5	50
MAP2K6	56
MAP2K7	54
MAP3K1	62
MAP3K10	24
MAP3K11	38
MAP3K12	23
MAP3K13	7
MAP3K14	72
MAP3K15	2
MAP3K19	1
MAP3K2	40
MAP3K20	22
MAP3K21	9
MAP3K3	58
MAP3K4	41
MAP3K5	61
MAP3K6	9
MAP3K7	62
MAP3K7CL	9
MAP3K7IP1	32
MAP3K7IP2	11
MAP3K7IP3	3
MAP3K8	39
MAP3K9	6
MAP4	18
MAP4K1	37
MAP4K2	14
MAP4K3	16
MAP4K4	39
MAP4K5	19
MAP6	9
MAP6D1	2
MAP7	7
MAP7D1	8
MAP7D3	1
MAP9	2
MAPK1	69
MAPK10	64
MAPK11	66
MAPK12	64
MAPK13	64
MAPK14	69
MAPK15	14
MAPK1IP1L	27
MAPK3	69
MAPK4	15
MAPK6	74
MAPK7	40
MAPK8	67
MAPK8IP1	26
MAPK8IP2	39
MAPK8IP3	26
MAPK9	64
MAPKAP1	19
MAPKAPK2	35
MAPKAPK3	39
MAPKAPK5	37
MAPKBP1	41
MAPKSP1	5
MAPRE1	96
MAPRE2	28
MAPRE3	36
MAPT	59
MARC1	3
MARC2	3
MARCH2	3
MARCH3	5
MARCH4	1
MARCH5	7
MARCH6	9
MARCH7	4
MARCH8	3
MARCHF10	5
MARCHF2	22
MARCHF3	10
MARCHF5	22
MARCHF6	2
MARCHF7	11
MARCHF8	6
MARCHF9	1
MARCKS	10
MARCKSL1	5
MARCO	2
MARF1	6
MARK1	16
MARK2	19
MARK3	34
MARK4	93
MARS	17
MARS1	16
MARVELD2	11
MARVELD3	2
MAS1	5
MASP1	17
MASP2	8
MAST1	25
MAST2	21
MAST3	7
MAST4	1
MASTL	14
MAT1A	12
MAT2A	16
MAT2B	12
MATK	33
MATN1	6
MATN2	16
MATN3	8
MATN4	8
MATR3	40
MAU2	11
MAVS	49
MAX	63
MAZ	5
MB	5
MB21D2	12
MBD1	39
MBD2	33
MBD3	52
MBD3L1	39
MBD3L2	29
MBD3L2B	15
MBD3L3	16
MBD3L4	15
MBD3L5	15
MBD4	17
MBD5	23
MBD6	11
MBIP	34
MBL2	18
MBLAC1	10
MBLAC2	1
MBNL1	25
MBNL2	3
MBNL3	9
MBOAT1	2
MBOAT2	2
MBOAT4	3
MBOAT7	3
MBP	36
MBTD1	13
MBTPS1	16
MBTPS2	9
MC1R	12
MC2R	17
MC3R	7
MC4R	11
MC5R	6
MCAM	9
MCAT	1
MCC	41
MCCC1	2
MCCC2	3
MCCD1	22
MCEE	4
MCEMP1	10
MCF2	23
MCF2L	24
MCF2L2	1
MCFD2	36
MCHR1	17
MCHR2	16
MCIDAS	16
MCL1	50
MCM10	41
MCM2	62
MCM3	47
MCM3AP	21
MCM4	44
MCM5	47
MCM6	47
MCM7	50
MCM8	41
MCM9	39
MCMBP	17
MCMDC2	39
MCOLN1	5
MCPH1	12
MCRIP2	2
MCRS1	52
MCTS1	3
MCTS2P	1
MCU	4
MCUB	4
MCUR1	2
MDC1	42
MDFI	49
MDFIC	12
MDGA1	2
MDGA2	1
MDH1	9
MDH2	19
MDK	28
MDM1	2
MDM2	79
MDM4	51
MDN1	5
MDP1	1
MDS1	1
ME1	6
ME2	4
ME3	4
MEA1	2
MEAF6	29
MEAK7	3
MECOM	49
MECP2	30
MECR	5
MED1	61
MED10	61
MED11	61
MED12	61
MED12L	22
MED13	61
MED13L	61
MED14	61
MED15	61
MED16	61
MED17	61
MED18	61
MED19	61
MED20	61
MED21	61
MED22	61
MED23	61
MED24	61
MED25	61
MED26	61
MED27	61
MED28	61
MED29	61
MED30	61
MED31	61
MED4	61
MED6	61
MED7	61
MED8	61
MED9	61
MEDAG	4
MEF2A	53
MEF2B	24
MEF2C	60
MEF2D	47
MEFV	16
MEGF10	15
MEGF11	2
MEGF6	6
MEGF8	5
MEI4	21
MEIG1	3
MEIKIN	1
MEIOB	4
MEIOC	1
MEIS1	42
MEIS2	34
MEIS3	19
MELK	15
MELTF	10
MEMO1	23
MEN1	46
MEOX1	41
MEOX2	61
MEP1A	16
MEP1B	16
MEPCE	2
MEPE	11
MERP1	1
MERTK	11
MESD	37
MESDC1	1
MESDC2	1
MEST	16
MET	66
METAP1	11
METAP2	20
METT11D1	2
METTL1	4
METTL14	19
METTL15	14
METTL17	19
METTL18	4
METTL21A	12
METTL21C	1
METTL22	1
METTL23	4
METTL27	26
METTL2A	2
METTL2B	2
METTL3	19
METTL5	2
METTL6	1
METTL9	3
MEX3B	6
MEX3D	1
MFAP1	45
MFAP2	14
MFAP3	8
MFAP4	9
MFAP5	13
MFF	31
MFGE8	7
MFI2	3
MFN1	21
MFN2	24
MFNG	9
MFRP	1
MFSD10	1
MFSD11	6
MFSD12	3
MFSD13A	4
MFSD14B	30
MFSD14C	1
MFSD2A	1
MFSD3	8
MFSD4B	4
MFSD5	30
MFSD6	25
MG44	1
MGA	14
MGAM	7
MGARP	1
MGAT1	3
MGAT3	5
MGAT4A	2
MGAT4B	2
MGAT5B	42
MGC13033	3
MGC16025	5
MGC24125	2
MGC4677	2
MGEA5	2
MGLL	20
MGME1	3
MGMT	11
MGP	2
MGRN1	13
MGST1	16
MGST2	21
MGST3	30
MHC2TA	22
MIA	4
MIA2	17
MIA3	17
MIB1	22
MIB2	85
MICA	18
MICAL1	14
MICAL2	1
MICAL3	3
MICALCL	4
MICALL1	56
MICALL2	10
MICB	18
MICOS10	12
MICOS10-NBL1	9
MICOS13	13
MICU1	4
MICU2	4
MICU3	4
MID1	30
MID1IP1	8
MID2	50
MIDEAS	5
MIDN	7
MIEF1	16
MIEF2	21
MIEN1	13
MIER1	30
MIER2	32
MIER3	29
MIF	24
MIF4GD	17
MIGA1	2
MIGA2	2
MIIP	22
MILR1	5
MINA	1
MINAR1	7
MINDY1	4
MINDY3	5
MINK1	22
MINPP1	3
MIOS	48
MIP	29
MIPEP	6
MIPOL1	41
MIR	8
MIS12	96
MIS18A	38
MIS18BP1	28
MISP	35
MITD1	11
MITF	40
MIXL1	9
MKI67	18
MKI67IP	1
MKKS	21
MKL1	5
MKL2	3
MKLN1	5
MKNK1	33
MKNK2	21
MKRN1	24
MKRN2	10
MKRN3	50
MKRN4P	1
MKS1	93
MKX	7
MLANA	5
MLC1	14
MLEC	3
MLF1	41
MLF1IP	1
MLF2	17
MLH1	42
MLH3	14
MLIP	3
MLKL	23
MLL	16
MLL2	9
MLLT1	58
MLLT10	23
MLLT11	6
MLLT3	58
MLLT4	32
MLLT6	22
MLN	11
MLNR	11
MLPH	7
MLST8	48
MLX	30
MLXIP	8
MLXIPL	27
MLYCD	14
MM1	1
MMAA	1
MMAB	2
MMACHC	2
MMADHC	4
MMD	18
MMD2	7
MME	18
MMGT1	30
MMP1	39
MMP10	9
MMP11	7
MMP12	27
MMP13	37
MMP14	43
MMP15	28
MMP16	22
MMP17	7
MMP19	22
MMP2	55
MMP20	19
MMP21	15
MMP23B	15
MMP24	21
MMP25	23
MMP26	3
MMP27	15
MMP28	17
MMP3	37
MMP7	39
MMP8	21
MMP9	51
MMRN1	1
MMRN2	4
MMS19	16
MMS22L	5
MMTAG2	9
MMUT	1
MN1	3
MNAT1	72
MND1	14
MNDA	16
MNS1	22
MNT	14
MNX1	2
MOAP1	28
MOB1A	20
MOB1B	14
MOB2	14
MOB3A	5
MOB3B	8
MOB3C	15
MOB4	26
MOBKL1A	4
MOBKL1B	4
MOBKL2B	1
MOBKL3	21
MOBP	16
MOCOS	2
MOCS1	2
MOCS2	7
MOCS3	6
MOG	3
MOGAT2	2
MOGAT3	2
MOGS	2
MOK	9
MON1A	13
MON1B	5
MON2	3
MORC2	2
MORC3	15
MORC4	4
MORF4L1	38
MORF4L2	45
MORN2	3
MORN3	42
MORN4	20
MORN5	9
MOS	47
MOSMO	1
MOSPD1	2
MOSPD2	1
MOSPD3	16
MOV10	11
MOV10L1	13
MOXD1	2
MPC1	5
MPC2	10
MPDU1	4
MPDZ	16
MPEG1	2
MPG	18
MPHOSPH10	62
MPHOSPH6	61
MPHOSPH8	9
MPHOSPH9	4
MPI	1
MPIG6B	9
MPL	52
MPLKIP	2
MPO	5
MPP1	25
MPP2	9
MPP3	18
MPP4	3
MPP5	19
MPP6	23
MPP7	8
MPPE1	3
MPPED1	7
MPPED2	11
MPRIP	13
MPST	6
MPV17	7
MPZ	5
MPZL1	7
MPZL2	2
MR1	18
MRAP	3
MRAP2	7
MRAS	50
MRC1	6
MRC2	16
MRE11	52
MRE11A	11
MREG	2
MRFAP1	30
MRFAP1L1	30
MRGBP	28
MRGPRX1	3
MRGPRX2	1
MRGPRX3	1
MRI1	4
MRM1	25
MRM3	12
MRNIP	12
MROH2B	2
MROH5	1
MRPL1	86
MRPL10	86
MRPL11	86
MRPL12	86
MRPL13	86
MRPL14	86
MRPL15	86
MRPL16	86
MRPL17	86
MRPL18	86
MRPL19	86
MRPL2	86
MRPL20	86
MRPL21	86
MRPL22	86
MRPL23	86
MRPL24	86
MRPL27	86
MRPL28	86
MRPL3	86
MRPL30	86
MRPL32	86
MRPL33	86
MRPL34	86
MRPL35	86
MRPL36	86
MRPL37	86
MRPL38	86
MRPL39	86
MRPL4	86
MRPL40	86
MRPL41	86
MRPL42	86
MRPL43	86
MRPL44	86
MRPL45	86
MRPL46	86
MRPL47	86
MRPL48	86
MRPL49	86
MRPL50	86
MRPL51	86
MRPL52	86
MRPL53	86
MRPL54	86
MRPL55	86
MRPL57	86
MRPL58	86
MRPL9	86
MRPS10	86
MRPS11	86
MRPS12	86
MRPS14	86
MRPS15	86
MRPS16	86
MRPS17	86
MRPS18A	86
MRPS18B	86
MRPS18C	86
MRPS2	86
MRPS21	86
MRPS22	86
MRPS23	86
MRPS24	86
MRPS25	86
MRPS26	86
MRPS27	86
MRPS28	86
MRPS30	86
MRPS31	86
MRPS33	86
MRPS34	86
MRPS35	86
MRPS36	86
MRPS5	86
MRPS6	86
MRPS7	86
MRPS9	86
MRRF	86
MRS2	1
MRTFA	29
MRTFB	19
MRTO4	14
MRVI1	5
MS4A1	30
MS4A12	3
MS4A13	30
MS4A14	6
MS4A2	101
MS4A3	26
MS4A4A	13
MS4A6A	1
MS4A6E	2
MS4A7	10
MSANTD1	1
MSANTD2	2
MSANTD3	2
MSANTD4	7
MSC	16
MSGN1	23
MSH2	39
MSH3	14
MSH4	17
MSH5	17
MSH5-SAPCD1	1
MSH6	20
MSI1	9
MSI2	9
MSL1	7
MSL2	9
MSL3	9
MSL3P1	4
MSLN	6
MSMB	2
MSMO1	15
MSN	44
MSR1	23
MSRA	7
MSRB1	6
MSRB2	3
MSRB3	25
MSS51	19
MST065	1
MST075	4
MST096	7
MST1	17
MST1R	23
MST4	5
MSTN	18
MSTO1	5
MSX1	28
MSX2	40
MT-ATP6	17
MT-ATP8	17
MT-CO1	20
MT-CO2	20
MT-CO3	20
MT-COI	3
MT-CYB	11
MT-ND1	53
MT-ND2	53
MT-ND3	53
MT-ND4	53
MT-ND4L	5
MT-ND5	53
MT-ND6	53
MT-RNR2	23
MT1A	3
MT1B	5
MT1DP	3
MT1E	7
MT1F	7
MT1G	7
MT1H	7
MT1L	7
MT1M	8
MT1X	7
MT2A	10
MT3	2
MTA1	54
MTA2	51
MTA3	51
MTAP	9
MTARC1	2
MTBP	2
MTCH1	4
MTCH2	3
MTCL1	2
MTCP1	5
MTDH	15
MTERF1	1
MTERF2	3
MTERF3	25
MTERF4	8
MTERFD2	1
MTF1	24
MTF2	46
MTFR1	4
MTFR1L	6
MTFR2	5
MTG1	5
MTG2	3
MTGR1	2
MTHFD1	4
MTHFD1L	1
MTHFD2	4
MTHFD2L	2
MTHFR	5
MTHFS	1
MTIF2	86
MTIF3	86
MTM1	32
MTMR1	31
MTMR10	6
MTMR11	1
MTMR12	2
MTMR14	32
MTMR2	32
MTMR3	33
MTMR4	33
MTMR6	33
MTMR7	32
MTMR8	32
MTMR9	20
MTNR1A	46
MTNR1B	46
MTO1	3
MTOR	64
MTPN	9
MTR	3
MTRES1	2
MTREX	78
MTRF1L	85
MTRNR2L1	1
MTRR	3
MTSS1	6
MTSS2	3
MTTP	6
MTURN	19
MTUS1	5
MTUS2	54
MTX1	12
MTX2	13
MTX3	7
MUC1	40
MUC12	20
MUC13	20
MUC15	20
MUC16	20
MUC17	20
MUC19	20
MUC2	20
MUC20	20
MUC21	20
MUC3A	20
MUC3B	20
MUC4	20
MUC5AC	20
MUC5B	20
MUC6	20
MUC7	20
MUCL1	20
MUL1	14
MUM1	3
MUS81	40
MUSK	24
MUT	1
MUTED	5
MUTYH	10
MVB12A	34
MVB12B	34
MVD	8
MVK	6
MVP	41
MX1	19
MX2	3
MXD1	24
MXD3	20
MXD4	7
MXI1	30
MXRA7	1
MXRA8	12
MYADM	10
MYADML2	11
MYB	55
MYBBP1A	48
MYBL1	21
MYBL2	34
MYBPC1	31
MYBPC2	34
MYBPC3	31
MYBPH	5
MYBPHL	5
MYC	72
MYCBP	16
MYCBP2	14
MYCBPAP	2
MYCL	6
MYCL1	2
MYCL2	1
MYCLP1	3
MYCN	23
MYCNOS	1
MYCT1	1
MYD88	62
MYDGF	13
MYEF2	14
MYEOV	2
MYF5	42
MYF6	35
MYG1	21
MYH1	15
MYH10	37
MYH11	37
MYH13	15
MYH14	31
MYH15	4
MYH2	99
MYH3	34
MYH4	14
MYH6	34
MYH7	28
MYH7B	19
MYH8	31
MYH9	45
MYHBETA	5
MYL1	31
MYL10	35
MYL12A	38
MYL12B	37
MYL2	37
MYL3	31
MYL4	31
MYL5	35
MYL6	37
MYL6B	35
MYL7	35
MYL9	37
MYLIP	85
MYLK	37
MYLK2	31
MYLK3	29
MYLK4	29
MYLPF	35
MYMK	1
MYMX	1
MYNN	6
MYO10	21
MYO15A	7
MYO15B	43
MYO16	12
MYO18A	19
MYO18B	4
MYO1A	2
MYO1B	4
MYO1C	103
MYO1D	3
MYO1E	8
MYO1F	11
MYO1G	5
MYO1H	2
MYO3A	5
MYO3B	3
MYO5A	30
MYO5B	21
MYO5C	6
MYO6	43
MYO6-008	3
MYO7A	11
MYO7B	3
MYO9A	19
MYO9B	26
MYOC	30
MYOCD	22
MYOD1	54
MYOF	6
MYOG	49
MYOM1	15
MYOM2	14
MYOM3	5
MYORG	1
MYOT	13
MYOZ1	34
MYOZ2	15
MYOZ3	42
MYPN	7
MYPOP	34
MYRF	6
MYRFL	3
MYRIP	11
MYSM1	7
MYST1	2
MYST2	24
MYST3	5
MYST4	3
MYT1	7
MYT1L	4
MYZAP	15
MZB1	4
MZF1	8
MZT1	79
MZT2A	79
MZT2B	79
N4BP1	5
N4BP2	6
N4BP2L2	20
N4BP3	14
N6AMT1	4
NAA10	29
NAA11	10
NAA15	15
NAA16	10
NAA20	8
NAA25	3
NAA30	3
NAA35	6
NAA38	20
NAA40	1
NAA50	6
NAA60	1
NAA80	6
NAALAD2	4
NAALADL2	6
NAB1	3
NAB2	47
NABP1	72
NABP2	72
NACA	37
NACA2	2
NACAD	12
NACC1	23
NACC2	8
NADK	9
NADSYN1	15
NAE1	13
NAF1	19
NAGA	1
NAGK	26
NAGPA	5
NAGS	1
NAIF1	6
NAIP	8
NALCN	2
NAMPT	11
NANOG	54
NANOGP1	19
NANOGP8	27
NANOS1	11
NANOS2	13
NANOS3	15
NANP	1
NANS	1
NAP1L1	37
NAP1L2	12
NAP1L3	4
NAP1L4	14
NAP1L5	13
NAP1L6P	2
NAPA	38
NAPB	36
NAPG	34
NAPRT	5
NAPSA	6
NARF	1
NARG1	3
NARG1L	3
NARS	2
NARS1	18
NARS2	9
NASP	26
NAT1	1
NAT10	21
NAT14	3
NAT2	18
NAT6	1
NAT8	24
NAT8B	1
NAT8L	1
NAT9	13
NATD1	9
NAV1	9
NAV2	9
NAV3	1
NAXD	14
NAXE	1
NBAS	45
NBEA	7
NBL1	19
NBLA02942	1
NBLA04300	22
NBLA10236	1
NBN	54
NBPF14	1
NBPF15	2
NBPF19	43
NBPF26	1
NBPF3	3
NBPF6	4
NBR1	15
NCALD	23
NCAM1	44
NCAM2	2
NCAN	18
NCAPD2	15
NCAPD3	13
NCAPG	15
NCAPG2	12
NCAPH	12
NCAPH2	25
NCBP1	160
NCBP2	160
NCBP2AS2	2
NCBP2L	7
NCBP3	6
NCCRP1	2
NCDN	13
NCEH1	15
NCF1	43
NCF1B	4
NCF1C	4
NCF2	39
NCF4	32
NCK1	96
NCK2	64
NCKAP1	33
NCKAP1L	31
NCKAP5	6
NCKAP5L	3
NCKIPSD	39
NCL	62
NCLN	2
NCOA1	61
NCOA2	61
NCOA3	67
NCOA4	20
NCOA5	19
NCOA6	61
NCOA7	6
NCOR1	62
NCOR1P1	22
NCOR2	61
NCR1	13
NCR2	2
NCR3	9
NCR3LG1	11
NCS1	19
NCSTN	35
ND1	2
ND2	1
ND4	3
ND4L	1
ND5	1
NDC1	87
NDC80	96
NDE1	96
