gene	bridging
ADFP	0.0
E7ETM7	1.1552288808794882e-06
SHLD1	1.4246509076949672e-06
Q8NBB9	1.098064894845316e-06
SFRS2B	0.0
TAF7L	3.115408545091187e-06
EMID2	1.0677851376730032e-06
WDR62	4.497101488428858e-06
Q59EC8	0.0
DKFZP666G145	5.301440555159078e-07
COL26A1	2.328454291179141e-06
LMBRD1	1.1548276599511562e-06
POLR3E	2.987060950278878e-08
POLR3G	3.158970308788998e-08
POLR3GL	8.919360598115797e-07
GCC2	9.530079415716377e-07
DAZ4	2.6838415091396453e-07
C10orf10	2.409085367269626e-06
Q5QPM4	0.0
VWC2	1.1819649158912239e-06
PTP4A2	8.441378420554824e-07
LMNTD2	2.638053436686314e-06
EVI5L	1.1292077127914845e-06
DHX8	5.997711139821876e-07
ZCCHC8	3.243520213324687e-07
F8WBI7	3.977928251371018e-06
FAM103A1	3.187259744396538e-06
NYX	0.0
RBMY1E	0.0
TRBV3-1	0.0
REXO1	3.833262050825138e-07
CLVS2	3.5133808274650924e-06
Q5SZY0	6.407166389760003e-07
C9K0W8	0.0
Q8N5B1	0.0
VILL	0.0
C9ORF72	2.9931151722837312e-06
B4DG32	1.6499436783214278e-07
CCDC17	1.1954491409566358e-06
C13orf34	1.6128550904760444e-06
B1ALB5	0.0
E9PCE5	0.0
C6ORF47	1.751086155673996e-06
APOL3	1.1593378891623912e-06
E9PBI4	0.0
AMPD1	1.7336700104402718e-07
ALG2	6.984824081682605e-05
MAMSTR	3.6788770631499497e-07
MEPCE	2.0450395274400126e-07
ARX	0.0
EN1	3.0034306751090342e-06
GSX1	1.8253463371177153e-06
H1FX	3.015551699032472e-07
HMX2	0.0
IRX1	0.0
NKX2-6	1.590019997527355e-06
NKX6-1	2.2215096345876838e-07
PRDM13	0.0
HELB	0.0
CPE	1.5635450215581124e-06
C8orf30A	4.424280533813277e-06
DHX34	3.4246175445249918e-06
Q6ZWH8	0.0
C8ORF30A	1.8321926806771483e-06
HGH1	3.3314384840515024e-06
REPIN1	1.238022786803135e-06
MOBKL1B	1.2802532712493752e-06
LRDD	3.6016747300445457e-06
BAT4	0.0
SFRS17A	2.6192538730376975e-06
ALS2CR11	2.4177406146015013e-06
CCDC67	6.338986046454757e-06
C1orf65	2.463997996331798e-06
CCDC11	4.628473193066687e-06
C10orf18	0.0
C19orf25	1.0150030780702548e-06
KIAA1539	0.0
C1orf111	0.0
C7orf50	2.890677032916797e-06
C20orf195	9.382370473824297e-07
FAM164C	1.3533501372270384e-06
C8orf48	4.50728502900612e-06
RGS8	1.3434636990161038e-05
PCTK3	0.0
E9PMF2	0.0
G5E9D6	1.1893644646431043e-06
FAM27E3	7.229269972779893e-06
SPATA46	1.106378928852153e-05
Q5TFE7	1.1658226934410576e-06
Q6NSJ4	0.0
Q6ZRA4	1.4645455719656315e-06
Q6ZRI3	0.0
Q71SF7	0.0
DKFZP451L0319	0.0
Q8N7U5	5.2335889351752684e-06
Q8TBE5	0.0
TTC25	3.914342721451369e-06
C7ORF50	2.890677032916797e-06
Q9NYC6	1.1170035773708126e-06
ANKRD26	2.9604877294582534e-06
ZNF500	7.663542860533588e-07
ATXN7L1	1.590293873898042e-06
Q6TXQ4	0.0
MAGT1	4.312748704955305e-08
STT3A	5.8815405287463885e-06
E9KL30	7.410808918363121e-07
SPERT	3.616547695133165e-07
Q53HP8	4.169057978408024e-07
L3MBTL4	2.5819062165619355e-06
COQ9	2.116661924816343e-06
FAM217A	2.8919077077203248e-06
NR1F3	2.836034778317675e-07
HARS1	2.851945159181229e-06
L1TD1	9.629035300184988e-07
RAGE	1.9913109324281626e-06
B4DL80	3.9339040890748e-08
B7Z3D6	2.158713850864118e-07
F8VVU6	3.1606173676995805e-08
HSF5	1.1161455181150734e-06
Q7Z763	7.870038680891663e-06
DKFZP686J1372	1.1346582282251568e-06
HEL-109	1.1346582282251568e-06
HEL-S-265	1.4589924565649482e-06
HEL-S-82P	1.1346582282251568e-06
OK/SW-CL.5	1.1346582282251568e-06
EVX2	1.121946063424306e-06
KRTAP19-4	1.0297741028447595e-06
RAB3C	1.9651510075090424e-07
TCEA3	2.5668151429355386e-07
ROBO4	1.1220008494665153e-06
KLHDC3	0.0
NARS	2.850184008362328e-05
SC4MOL	0.0
SFRS14	0.0
FAM46B	0.0
VSTM2L	4.411790517067375e-06
MTERFD2	0.0
CLEC4F	0.0
R3HDM2	2.865098202937055e-06
GPATCH8	2.228196803879818e-06
ZC3H7B	1.4924581641969926e-05
R3HDM1	0.0
C17orf81	0.0
FAM21C	0.0
C11orf41	0.0
ST6GALNAC6	1.111588774869044e-05
STAC2	1.011760232597083e-05
HSN2	0.0
ZCCHC13	5.2600540271853275e-06
METT11D1	9.829081741803007e-05
C2orf3	0.0
ZNF804A	0.0
SAPS2	0.0
KIAA0174	3.2138962592412696e-06
ENTPD6	4.80340936226337e-05
SYBU	9.183143623080581e-06
HSFY2	1.0847710506886952e-06
HSFY1	1.084771050688695e-06
TPRX1	2.0871491464359417e-06
FAM153B	1.2185797394564738e-05
DAZ2	2.629144583037296e-06
UHRF1BP1L	0.0
NUTM2B	0.0
E9PAT2	0.0
TP53I11	0.0
O60536	0.0
IL-6SAG	0.0
O75544	0.0
SLC4A2	3.394306187414058e-06
C2ORF27B	0.0
BASP1	7.81894062417083e-06
LOXL1	1.7543412192127529e-06
Q12914	0.0
OPCML	7.986462920543781e-05
MSMO1	2.325690567126271e-06
Q59FB9	0.0
Q59G16	0.0
Q5SQU0	0.0
Q5VVE2	0.0
FLJ10404	1.0391743460749882e-05
Q7KZX8	1.0239332199033228e-05
SV2A	1.3225875649255193e-06
Q7Z586	0.0
MTERF4	3.94313236114823e-06
RICS	0.0
SLC51A	3.284949339458923e-06
SUGP2	2.044393485142185e-06
Q8N2G3	0.0
DHRSX	4.996118344582592e-06
FAR1	1.175330514162315e-05
BAALC	1.1200663446659634e-05
RCC1L	1.2071899939150365e-05
SLC25A51	0.0
SLC6A13	0.0
WASHC2C	1.815216373359104e-06
SPOCK2	3.6072250472151685e-07
ACTL7A	0.0
FIZ1	5.2875106579690095e-08
TMEM52B	4.661798566091827e-07
LNPK	3.7509506021614084e-06
CD160	2.4975340928010363e-06
PITPNC1	4.235501392061711e-07
STARD4	3.4166615741320067e-06
SSX5	2.0835057308561155e-06
ATP9A	0.0
SYNGR2	5.872816635608647e-06
EIF4E3	1.7706248538720403e-07
RTL8A	4.554201849425315e-06
G7	1.7070605990903334e-06
RGS11	3.068863288853989e-06
MAOB	4.2212317880266e-06
C20ORF194	2.7633751181937836e-06
DET1	2.878347910098653e-07
ITPRIP	3.6423429084912504e-06
TMEM54	1.8289434217812143e-06
SPO11	1.6975953119687507e-05
FBXO18	5.59780914593554e-07
Q5JVB6	1.1801594080211685e-07
CLK4	1.1066346868950262e-06
TCEB3C	0.0
ZYG11B	7.834018305727647e-07
TRIM47	1.4906569224210734e-06
SLC9A6	1.4688978776299501e-06
COMMD2	3.1496466963227196e-08
COMMD3	1.2967755765621547e-06
COMMD6	5.454531293151445e-07
COMMD7	0.0
COMMD8	1.8527169098545039e-06
COMMD10	5.9025503405255614e-08
COMMD5	0.0
BAHCC1	2.82516393943358e-06
CCDC93	2.792372772793943e-06
DCAF10	1.1120663117545228e-06
DCAF17	9.878184480989284e-09
DCAF4	6.761177938422889e-07
KBTBD13	7.77042957328323e-09
KBTBD6	1.2619349916611439e-06
KBTBD8	5.470700327958379e-07
KLHL11	2.8056061038557676e-06
KLHL21	5.428638043226532e-07
KLHL22	1.2520025577416016e-06
LRR1	2.6405492638715377e-06
ANXA13	2.2398328437109977e-06
WBP1	2.5561027670979013e-06
B4DUS5	0.0
F5H241	0.0
CLIC2	8.543198085298703e-07
JHY	0.0
STK31	4.663174217983682e-06
SAMSN1	4.87208420713823e-07
LAPTM4A	1.331867850540426e-05
N4BP1	3.932880042067523e-06
PRR7	1.0705210618362039e-06
DEC1	1.4270880398559434e-07
LRRC25	1.2894551667097176e-06
SPACA1	6.715588861811923e-07
CGRRF1	1.3125078638839987e-06
MICAL3	1.3433595882976247e-07
FKSG42	0.0
KIFC1	5.219447699363947e-07
SLC26A1	3.805100669818138e-07
SLC26A10	3.031968984922269e-07
SLC26A2	3.031968984922269e-07
SLC26A7	3.031968984922269e-07
SLC26A11	2.697734885262166e-07
SLC26A9	3.031968984922269e-07
PRB3	1.7808478393607083e-06
CSN1S1	1.404111267297706e-06
PARL	1.1617068322350146e-06
SLC2A3	2.5465009176049805e-06
EVPL	3.9823215477285517e-07
WBP5	0.0
PSG5	0.0
STIM2	1.0269750499184864e-06
ARFGEF2	1.22663233060923e-06
DZIP1L	9.132556507216326e-07
F5GXJ4	0.0
SDK1	0.0
LMLN	1.0364432434611046e-06
TTPA	1.7735123781699193e-06
LSG1	2.853344014403832e-07
MRTO4	8.909549741174061e-07
KIRREL	1.415438748458002e-07
KIRREL3	0.0
MAP7	3.3791222767355984e-06
MAP7D3	0.0
INSYN2A	9.148073018461003e-07
CCDC13	1.270518603315573e-06
H2BC9	0.0
Q53FJ3	0.0
B3GLCT	7.82879739234301e-06
POFUT2	7.82879739234301e-06
ODF4	1.5973354575694625e-06
IZUMO1	4.572451640088568e-06
SLC35F6	2.2928163422349217e-06
Q5HY50	0.0
DMWD	8.382688765203812e-07
STX16-NPEPL1	1.339286011205363e-07
TBC1D22A	0.0
CHST1	8.26148454184696e-06
COX2	2.1682281856449727e-06
GSTA1	2.332931412644129e-06
PNLIP	0.00015076594896418105
TBC1D3	4.342668404487839e-07
NRDC	7.320526745309409e-07
RHBDF2	0.0
GPR125	0.0
ANO9	1.374046345845085e-05
ADGRA3	0.0
CERS3	1.7596947904035271e-06
VGLL2	9.626747848933063e-08
WBP2NL	5.704471496009624e-07
ISCA2	7.133935008558398e-06
ENOPH1	1.4444038225245568e-05
MS4A4A	7.926371800846796e-07
GGCX	2.3294369424632862e-07
SH3YL1	3.2198338005698563e-07
SPAG4	2.578354597186598e-06
ELOVL5	6.037566441270789e-07
SLC41A3	7.1765941192539595e-06
KIAA2013	1.4668575290586376e-06
TMEM106C	2.8744931744475296e-06
CHODL	6.118814055487126e-07
ANKS6	1.9930650786859787e-06
CLDN20	1.3533350130672045e-06
TMEM45A	5.634657130283813e-07
AHNAK2	1.4851914566126768e-06
LAYN	2.1670379351646722e-07
SLC12A7	8.465960390774767e-07
TEX264	2.823190538993425e-06
NIPAL4	1.3778484964606935e-06
GJA10	3.457562609714647e-07
GJB7	1.865869548968297e-07
CLDN8	5.083448224100795e-06
CLDN16	2.7974832103681877e-07
CLDN10	3.287647351561407e-06
CLDN11	1.2212363739117924e-06
CLDN14	1.156423031214817e-06
CLDN15	2.1652479674900675e-06
CLDN17	3.920544427816691e-07
CLDN18	8.704017620344776e-07
CLDN23	8.165315560060652e-07
CLDN24	3.920544427816691e-07
CLDN25	3.920544427816691e-07
IGSF5	3.861182366194683e-06
TACSTD2	4.840447320052367e-06
CDK20	1.0336496860416325e-06
A9R9P8	1.5458736925894229e-06
B4E318	3.412081005233822e-06
E7EMG6	1.5458736925894229e-06
ADH5	3.1946305970631914e-06
C6ORF136	1.5458736925894229e-06
SPOUT1	2.6655493701835125e-06
PYROXD2	1.1600641258299064e-05
WFIKKN1	2.5546556962307166e-06
TCEAL7	1.1199314507436102e-06
PHRF1	9.844462581823502e-06
RASSF9	1.4721874075575497e-06
CADM4	4.2431076361603074e-07
FAM110C	0.0
MAGEA8	1.9187525582860674e-06
PIEZO1	0.0
PKD1L1	6.128658834122397e-07
PKD2L2	0.0
PKHD1	7.356240276062205e-07
DKFZP564M2422	1.125857346977493e-06
CARMIL1	0.0
CCDC70	6.2864196764573905e-06
COBL	1.6830330067899346e-06
K7EQW8	0.0
COBLL1	7.507965755658283e-06
RTKN2	0.0
EHBP1	5.751930031014133e-07
FOXRED2	6.019142635557608e-08
CFHR3	1.4234719405143932e-06
C1QC	3.9935208905527837e-07
C1S	1.2466854920102156e-07
FCN2	1.3492508240864194e-07
USPL1	0.0
DKFZP547P1613	0.0
SENP5	8.107239913577521e-07
SENP6	5.082273224830291e-07
FAM221A	1.52688741657196e-06
SMR3A	3.327444508814529e-07
EFCAB3	8.182785103751e-07
A8K6V0	1.1060077912694652e-06
B4DH63	0.0
UBE2L5	5.738243749335592e-07
ARRDC4	0.0
TGM3	1.8629299950510969e-06
INSYN1	2.0625645288611107e-06
ALG8	2.6657869840334897e-06
UBE1C	0.0
SLC25A36	5.936023046162216e-07
MKKS	1.8131041822364518e-06
C9orf82	1.0800908688564439e-06
SPIN1	5.541221451718414e-06
DFNA5	0.0
GSDME	2.1358556564851066e-06
MM1	0.0
Q6ZRA3	0.0
Q969F3	6.687653136690498e-07
CAAP1	1.455611651290932e-06
Q9HB73	2.892111383042026e-06
ARHH	1.4454604822366557e-06
Q8NC17	0.0
RBM28	1.3958136966007634e-07
RPS27L	2.344901756260832e-07
RRP1	1.7831911433035006e-07
CHRNA9	1.1074559254009428e-05
ZFYVE27	1.5754415439676509e-06
Q59EH3	9.55166616404332e-07
CHCHD1	2.781235166163117e-07
ERAL1	1.0321395722948873e-07
GFM1	9.608086205878863e-11
MRPL1	3.945898679764775e-07
MRPL13	9.592015734506288e-08
MRPL14	1.064037424222053e-09
MRPL15	4.1275149660192555e-07
MRPL16	1.064037424222053e-09
MRPL17	1.607310221556735e-07
MRPL2	5.979127304727719e-08
MRPL21	1.064037424222053e-09
MRPL22	1.064037424222053e-09
MRPL23	1.025161109734316e-06
MRPL24	1.9828770239173465e-07
MRPL30	1.064037424222053e-09
MRPL32	1.1903704468681718e-07
MRPL33	1.064037424222053e-09
MRPL34	8.764519873478203e-08
MRPL35	1.0654368157156476e-07
MRPL36	3.622732581441355e-07
MRPL39	1.064037424222053e-09
MRPL4	4.882668260414987e-07
MRPL41	4.202027530043672e-08
MRPL43	3.292394549199569e-07
MRPL45	4.774342495652019e-07
MRPL46	1.064037424222053e-09
MRPL47	1.064037424222053e-09
MRPL48	2.1904725749704666e-07
MRPL49	6.480300805414846e-08
MRPL50	1.064037424222053e-09
MRPL51	5.058099201920677e-08
MRPL52	1.064037424222053e-09
MRPL54	1.0640374242220527e-09
MRPL55	4.8965702340140977e-08
MRPL57	8.220827182923948e-07
MRPL58	1.1551011064732171e-07
MRPS10	4.010609847844275e-08
MRPS11	1.4966851723469264e-07
MRPS14	1.5017242884663727e-07
MRPS15	6.445746882801838e-07
MRPS16	1.8104629314807785e-07
MRPS17	1.064037424222053e-09
MRPS18A	1.024567483347158e-09
MRPS18C	1.024567483347158e-09
MRPS24	4.144582750440401e-08
MRPS25	1.064037424222053e-09
MRPS28	1.064037424222053e-09
MRPS33	7.196152057666703e-08
MRPS36	1.342783833946298e-07
MRPS5	1.064037424222053e-09
MTIF2	2.1300678268663008e-07
MTRF1L	9.608086205878863e-11
OXA1L	5.223213110462365e-08
NECAB3	0.0
BACE2	7.226438281487988e-07
SPON1	1.117273531709398e-05
TM2D1	0.0
GSAP	0.0
PITRM1	7.190677568825213e-06
NLN	1.3190740727119502e-06
AKNAD1	4.464076529328769e-06
ANGPTL7	0.0
ATRAID	3.90851872803337e-06
CIAO3	2.166966418896227e-06
CLSTN3	2.4756225310433153e-06
CST2	2.0479323305965873e-05
DDAH1	0.0
DDHD2	1.20327421533344e-05
HMGB4	1.0187070822899012e-05
KIAA1149	0.0
NIM1K	0.0
OLFML2A	0.0
PCIF1	2.150266873912992e-06
SERAC1	0.0
SERPIND1	6.848328615612317e-07
SPIC	1.9506450972450018e-06
TSPAN14	0.0
TSPAN15	3.4565187111988516e-06
TSPAN5	1.3988528967092735e-05
TSSK2	9.40708673571235e-06
ZNF706	0.0
MINA	0.0
PARP10	7.315697643658765e-07
KIAA1524	0.0
ADAMTS16	0.0
CGREF1	0.00014211641076106694
DNAJC2	1.189938105563272e-06
HIGD2A	0.0
MTHFD2	8.645448246499417e-06
PAFAH2	0.0
PFAS	2.020318962044937e-06
SBK2	0.0
SLC1A5	5.9737730184323894e-05
SLC22A12	1.6215641024418777e-05
SRM	1.8844298642078069e-06
TFB2M	8.428350493800102e-06
UCN3	1.8039813466256491e-06
WDR4	2.980378456939203e-06
SPR	5.408545101596124e-07
CABP2	5.588290135229104e-07
PDE4B	3.6270840540027392e-06
PDE4C	3.1351715891586724e-06
SCN7A	1.6829815413000103e-06
SLN	1.958466482326733e-06
LRP4	1.1829349904169465e-06
IGIP	0.0
SPINK2	4.051560549363043e-06
Q53HF2	0.0
C22ORF39	1.163108542969445e-05
ASRGL1	1.0524398353012615e-06
C1QTNF3	0.0
MAGED4	9.540243783316335e-07
MAGED4B	1.5216715279273278e-06
PDZK1	2.547240603074735e-06
SPTLC1	1.6999865362152255e-06
SLC25A34	0.0
ABCA12	0.0
ZDHHC8	0.0
PRUNE	0.0
Q5JTE5	0.0
SEC14L4	4.202133167946473e-06
ACOT12	8.097091606394788e-06
SULT2B1	6.867423146558571e-06
ASAP3	9.56937528369248e-06
NMRK1	2.202137197995845e-06
PADI3	2.4783082604791022e-05
C1orf56	8.76062229029413e-06
C1orf74	2.1685935059876666e-06
TBC1D21	1.522753101124549e-06
TRIM68	2.1765087081977103e-06
ZDHHC24	1.5084769481489232e-05
A8K5H9	1.1173139521711795e-05
EML2	4.520435756376164e-06
ADSL	3.1073751129009356e-06
KIAA0100	0.0
KLHL40	4.625340193476303e-06
FUT11	1.8478778543456413e-05
RAB41	5.181188751235435e-06
TMEM268	0.0
TTC21A	9.109153458191804e-06
OCC1	0.0
PATE1	1.511692906759907e-06
POP5	3.4696968218220533e-06
Q96BA4	3.1675417051244683e-06
KLHL32	9.557173045227426e-06
TMEM165	6.684459194412899e-06
TMEM8A	4.919978472452406e-06
PRDM10	0.0
BARHL2	1.4712372382021808e-05
SNRK	1.63102151024571e-06
ABCG1	3.695362647625146e-06
ALDH1A1	4.269387501051573e-06
BCHE	3.145589460802958e-06
DBH	1.7465853711568753e-05
LENEP	1.8213680954357995e-05
MGP	4.502082977469912e-06
PASD1	0.0
PXT1	1.4395374731861232e-05
SLC38A6	5.941137466675345e-05
SPRR1B	1.2005090085010385e-06
J3KQV0	0.0
Q96TE0	0.0
PAPOLG	5.16682079062674e-07
ZNF138	2.2124977512350622e-06
ZNF92	3.159956466379037e-06
ZNF695	2.5957308818237473e-06
DCK	1.2719275240947878e-06
DONSON	0.0
NUDT1	9.406909594805839e-06
NUSAP1	1.8773471552745537e-06
POGK	1.86010883888959e-06
PRR11	1.347791003747406e-06
CATSPERG	6.223791014223869e-06
NUP62CL	1.0558708286740681e-05
G2E3	5.096591236050886e-06
THAP3	5.867726589305069e-07
XAGE1A	1.8834444635492768e-06
XAGE1B	1.8834444635492768e-06
INIP	1.1982910969666182e-06
METTL3	4.944325684103219e-07
NDRG3	0.0
ZBTB40	3.6852354258807774e-06
SETD8	0.0
LOC730441	0.0
VGLL4	2.7543478134559398e-06
ANO1	2.398551018442723e-05
RFTN1	0.0
ZSCAN5A	1.575511332120113e-06
ST18	0.0
NARS2	9.923923576264708e-07
A9C4B2	8.538105805706199e-07
Q8N1F1	0.0
APOM	6.616118946822927e-07
UCN	2.2503200577889597e-07
DDX3Y	7.76343179060944e-06
GATD3A	4.510205700434154e-06
GATD3B	4.066616339945076e-06
RPE65	2.0442152016871955e-06
TMSB10	6.591456952202139e-06
HSPBP1	4.9667316345070555e-06
DPP3	3.467023633164277e-06
GOT2	5.903596893816583e-06
DKFZP686O1117	1.884035548568507e-06
ARMC10	5.516794640251614e-06
DKFZP686O2142	0.0
DNAJB14	0.0
EIF4EBP2	1.5610088074032572e-06
H2A/K	0.0
LALBA	4.85026318773545e-06
OGFOD1	1.0617763478280279e-06
OSGEPL1	0.0
PACRG	2.08304131118187e-05
RPS19BP1	3.7544589402100688e-06
RRN3P1	7.240948956571528e-07
RRN3P2	7.240948956571528e-07
SLC32A1	0.0
TANGO2	0.0
C11ORF95	0.0
NRARP	4.880997045080393e-07
PHF13	2.485933491232823e-07
PRDM15	0.0
ZBTB45	2.3264889654018e-06
ANKRD10	2.7746386146393356e-06
KLHDC7B	1.2318479800117773e-06
NICN1	6.193833435535898e-06
FCSK	3.886696942736551e-07
DMXL1	0.0
HYI	1.4931317121861188e-06
AC104452.1	5.302012553142497e-07
Q9H891	1.3233551028926477e-06
EFCAB7	3.8269552269935764e-07
ZNF668	1.6858736653782107e-06
TAF11L11	5.870282765874059e-09
TAF11L12	5.870282765874059e-09
TAF11L13	5.870282765874059e-09
CPD	0.0
ESF1	2.044122611026197e-07
CLN3	1.392832755177805e-06
FBLL1	9.181570039228076e-07
LACTB	0.0
ACSM2B	2.211941943762025e-05
ZSWIM9	0.0
RPL36AL	1.5604677596729139e-06
DKFZP686A11192	0.0
CRYM	7.077312112306195e-06
DMRT1	1.2710267122001659e-06
ETV2	0.0
SLC39A5	2.9869659845066666e-05
TFAM	3.4120820491663246e-06
UNCX	2.3608868521907356e-06
ZNF345	3.74000096743345e-06
ZNF536	1.020801949614617e-06
PHF17	1.6706082428821852e-06
E5RJ89	4.2149129470731294e-07
ASTL	5.021652854086041e-06
UTF1	3.943260292903654e-07
PRRX2	0.0
ACSM3	3.1204593034825526e-07
ANKS4B	7.061004297773883e-06
APOL4	6.5305742940751216e-06
LYPLA1	2.4875541737852853e-06
FDXR	8.852868469393685e-07
PPIP5K2	1.782135907846446e-06
UGT2B7	2.766495507007934e-06
AKR1C2	2.931783020388383e-06
SMEK2	6.578105748916184e-07
PPP4R4	0.0
PPP4R3B	3.890319144598682e-06
PPP4R3C	0.0
PDE8A	0.0
GMNC	1.5191481137413977e-07
FOXI2	3.6552710709909844e-08
CARNMT1	4.1017083834792546e-08
ESRP2	3.5119659511065957e-07
METTL14	6.15408284355798e-09
ABHD14B	1.6972771869468313e-06
IER5	1.976813226897947e-07
MYO3B	7.216914159232769e-06
TIPARP	3.3024295047291092e-06
TM4SF5	1.634350920600399e-05
ZKSCAN1	8.864327369007856e-07
ZSWIM7	1.8781515847640625e-06
TASP1	5.304446839022225e-08
ACADVL	1.5351735398049972e-06
FEV	2.7019996679031885e-08
RAX	3.389159240598539e-07
LARP4	2.3392122373052434e-06
VCX2	2.160663886411862e-06
CXorf38	5.118324556895872e-06
SLC12A8	0.0
ATAD2B	1.2446641309062713e-06
BRD3	4.466470722372123e-07
HZGJ	1.3540312372899793e-07
TADA3L	5.064901810015511e-08
ORC6L	2.4646123245204286e-08
FLJ00323	7.197014644281309e-08
GINS1	2.3431989152420446e-08
GINS2	5.7756920920050344e-08
GINS3	1.941119986795222e-06
GINS4	3.458807351601952e-07
HCC5	9.098590487407072e-08
MCMDC2	1.6372700577198584e-07
RTEL1-TNFRSF6B	1.2812467343343827e-07
SPIN2B	1.532372741064664e-06
USP17L1	0.0
USP17L5	0.0
DNAJC17	1.3733321712671328e-05
EMID1	7.379647226977393e-07
GINM1	0.0
SYNDIG1	1.4137729040727236e-06
FRMD8	2.6625807118518332e-06
FAM177A1	1.9386278506417414e-06
VSIG4	4.5679853811345964e-06
RIC3	6.96852659705222e-07
DNAJC30	1.647053179418516e-06
CALN1	2.0710754104798407e-06
F8W729	4.719143593035728e-06
LY75	3.2486811357707604e-07
TMEM74	1.2608461767676461e-06
SEC22C	4.431128524699118e-06
DEFB1	4.731137435793889e-06
ZNF11B	0.0
PPOX	3.169953910584888e-06
C15orf29	1.099533841257519e-06
GLTSCR2	1.8093558472483662e-06
MSGN1	1.0060185400238517e-06
B1AKJ2	9.046924664667588e-07
TSPYL	0.0
Q8NAF8	1.3955832440010796e-06
GABRA2	5.238997050915248e-07
GABRA5	5.256196098708779e-07
GABRA6	2.983421736474234e-07
GABRE	9.770146840403094e-06
GABRG1	5.356011053976591e-07
GABRP	7.275511419649782e-07
LCE1E	3.814604181145132e-07
HNRNPCL2	2.8791829713213493e-07
HPCA	1.09671926368759e-06
BNC1	8.20780043147087e-06
FOXR1	2.2227830073491715e-06
SERPINB1	0.0
Q7Z6S6	0.0
TBC1D23	2.4962109500749794e-06
UBE3C	1.79288521604592e-06
CHST10	0.0
Q53HB3	6.18588612906549e-08
KCMF1	2.0058283358410542e-07
TTLL1	9.351975126076094e-07
PLAAT2	2.2566184946177306e-06
SUSD6	2.0552932951275403e-06
TENT5D	1.7034785058566943e-06
SPRR2C	0.0
Q15515	0.0
L1RE1	9.616644858295087e-07
CCDC50	7.578815697099075e-07
RHBDD3	0.0
NAGPA	3.7635285608225663e-07
CORO7	3.7272154994244737e-07
ARRDC2	4.92362807058893e-07
PYM1	1.4932732210177904e-06
MAGEB1	2.3287428263719805e-07
BBX	2.8158441154312175e-06
NSRP1	1.190562384697979e-06
SP8	1.0638966794188294e-07
RPGRIP1	2.3622871035504373e-06
BBS1	7.709631461928002e-07
BBS2	1.8775896678143016e-06
BBS7	3.7208146034267304e-07
MEX3D	0.0
USP27X	2.936538765045645e-07
KNS2	1.4850571594294311e-07
DUSP28	1.1917412338231186e-07
MOSPD1	3.285214906785074e-07
ALX3	0.0
HDAC11	5.798379651836045e-07
CIZ1	3.0064180782580844e-06
SLC25A11	8.312722021399458e-06
C1orf123	0.0
F8VSA3	5.534881307553351e-07
CZIB	3.918022959590021e-07
VPS51	8.459005596374383e-07
KDM8	1.0565233674978152e-05
BCL2L2-PABPN1	7.455042141338592e-07
RHBDD2	1.74862037776389e-06
G0S2	2.149456470310896e-06
C10orf67	2.448156977244846e-06
BNIP5	7.768592011255417e-07
PDIA4	1.6406960826185812e-06
ZFYVE1	2.844599504273173e-06
TMBIM1	1.8865087788168908e-06
ABHD11	1.1454970827379498e-06
GSTT2B	1.9493098443523754e-07
SUMF1	7.368748073834787e-07
SFRS11	2.392204290609351e-07
KRTAP22-1	8.721025395270514e-07
DKFZP313J1712	0.0
S100PBP	0.0
C9J2D9	8.602997628048871e-07
PYCR1	1.1557659148131864e-06
CFHR1	6.965827002083682e-07
Q6GX22	9.723069060654204e-07
REXO5	0.0
S100A13	2.37452256034535e-06
NENF	0.0
PRR14L	0.0
NUPL2	0.0
ARSD	0.0
ARSE	1.3872730513681387e-05
ARSG	0.0
ARSH	0.0
ARSI	2.4037625873120586e-05
ARSK	0.0
STS	0.0
CDK10	7.056535616560856e-06
C6orf165	1.1496868504458442e-06
TUT4	3.330879523410027e-06
C10orf104	0.0
C21orf63	0.0
C18orf20	0.0
BMPER	1.9754967600028177e-08
C12ORF60	0.0
CTSE	4.934493014657689e-06
REG1B	1.9951599263208724e-07
GLRA2	3.959450664307061e-06
C9orf78	0.0
C9ORF78	3.3618475117351406e-06
LMAN2	1.4905553744706362e-06
PC326	0.0
CSRNP3	0.0
FAM101A	1.1025081313957605e-06
KIAA1875	0.0
C6orf167	0.0
WDR97	0.0
MAGEC2	2.0272951359247604e-06
MAGEF1	3.072813304019172e-06
UBE2QL1	0.0
SYT-SSX1	0.0
SYT-SSX2	0.0
MAB21L1	8.852320485310838e-07
SALL3	0.0
SOX21	6.194802083998805e-07
ZIC5	0.0
ZNF462	5.231916032829968e-07
FAM58A	0.0
MTG2	6.19523469549244e-07
CXorf56	3.793151592346418e-07
MORN5	5.352409371884184e-07
AMN	1.852832490062932e-06
NTPCR	0.0
GCSAML	8.152313583631898e-07
WRB	1.2755672546416295e-06
SCAF8	2.7718662317978674e-06
GOLGA8G	1.7228277374145495e-06
CRN	1.5719427018728068e-07
DKFZP762M013	1.5719427018728068e-07
KIZ	6.252607506353687e-06
IQCD	0.0
SNX20	3.969670114894943e-06
ERP44	8.445485418757818e-07
ALG12	2.433950385488006e-06
BCKDHA	3.3203380110776664e-07
SRXN1	1.8175380263709744e-07
DKFZP686L18142	0.0
ATP5PB	1.1459513808504733e-06
HNRNPA1L2	0.0
SEC61A2	1.3232608538902554e-06
APOC4	1.1904224229557885e-06
